Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [128] CMatrix::getnR()       [46] __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [47] std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int)
  [21] CMatrix::reset()       [16] __gnu_cxx::__normal_iterator<char*, std::string>::base() const [113] std::iterator<std::input_iterator_tag, char, long long, char*, char&>::iterator()
  [40] CMatrix::addRow(CMatrix const&) [17] __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [44] void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&)
  [48] CMatrix::getName()     [54] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [142] std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>)
 [102] CMatrix::setName(std::string) [9] std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [36] CMatrix* std::__addressof<CMatrix>(CMatrix&)
  [33] CMatrix::addColumn(CMatrix const&) [1] std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [86] __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>)
 [103] CMatrix::getString()    [8] std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [81] CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*)
  [39] CMatrix::CMatrix(std::string, int, int, int, double) [11] std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [96] CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*)
  [34] CMatrix::CMatrix(double) [106] std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [87] std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string> const&)
  [27] CMatrix::CMatrix(CMatrix const&) [73] std::vector<CMatrix, std::allocator<CMatrix> >::end() const [82] CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&)
 [112] CMatrix::CMatrix(std::string, std::string) [37] std::vector<CMatrix, std::allocator<CMatrix> >::size() const [97] CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&)
  [30] CMatrix::CMatrix(int, int, int, double) [74] std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [98] CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&)
  [38] CMatrix::CMatrix()     [94] std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [29] int const& std::max<int>(int const&, int const&)
  [24] CMatrix::~CMatrix()    [75] std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [110] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  [28] CMatrix::operator=(CMatrix const&) [136] std::allocator<CMatrix>::allocator() [143] std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::count<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&)
 [129] CMatrix::operator-=(CMatrix const&) [66] std::allocator<CMatrix>::~allocator() [88] __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&)
 [130] CMatrix::operator*=(CMatrix const&) [3] char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&) [41] void std::_Destroy<CMatrix>(CMatrix*)
 [131] CMatrix::operator-(CMatrix const&) [4] char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [57] void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*)
 [132] CMatrix::operator*(CMatrix const&) [5] char* std::string::_S_construct_aux<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::__false_type) [58] void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&)
 [133] CMatrix::operator+=(CMatrix const&) [6] std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&) [89] __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>)
 [134] CMatrix::operator+(CMatrix const&) [15] std::char_traits<char>::eq_int_type(int const&, int const&) [90] __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag)
  [59] __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [22] std::char_traits<char>::to_char_type(int const&) [51] __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [60] __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [14] std::char_traits<char>::eof() [12] bool std::operator==<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&)
  [99] __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [50] std::char_traits<char>::compare(char const*, char const*, unsigned int) [31] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [70] __gnu_cxx::new_allocator<CMatrix>::new_allocator(__gnu_cxx::new_allocator<CMatrix> const&) [55] void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [10] bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&)
 [135] __gnu_cxx::new_allocator<CMatrix>::new_allocator() [64] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [104] operator<<(std::ostream&, CMatrix&)
  [65] __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [76] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [42] operator new(unsigned int, void*)
